T,s,KL
600,27,0.004598355054143281
600,28,0.011836379577769474
600,29,0.012048661971156867
600,30,0.015025465120158076
600,31,0.0041677660121832135
600,32,0.016625308365384596
600,33,0.004317874441663157
600,34,0.008222063984554447
600,35,0.01326722937221739
600,36,0.00407169169883424
600,37,0.01187132456805125
600,38,0.00397871790778028
600,39,0.005071842956320663
600,40,0.005870000930397211
600,41,0.005565486471236157
600,42,0.00860671557644329
600,43,0.01930811219224329
600,44,0.016250461861178015
600,45,0.016211335080806123
600,46,0.012611260422229764
600,47,0.007751105405090129
600,48,0.007708275542173396
600,49,0.009557153186888616
700,0,0.007865290902102763
700,1,0.01639023400329118
700,2,0.006819686325729866
700,3,0.004716530639189826
700,4,0.004474370410197411
700,5,0.006102464941205454
700,6,0.005660512620881271
700,7,0.010586523136796979
700,8,0.0048563311671498835
700,9,0.00362285879813858
700,10,0.007437115815550834
700,11,0.008009522503856628
700,12,0.008165544458081486
700,13,0.02456176451254961
700,14,0.04346881703668239
700,15,0.0032582226181948207
700,16,0.00347176001074069
700,17,0.005560241786878002
700,18,0.011205037265905927
700,19,0.007524598291426149
700,20,0.004778360373647124
700,21,0.008329769437919559
700,22,0.004847481884498199
700,23,0.021848431500687875
700,24,0.019309758391160482
700,25,0.0032456247902188685
700,26,0.005201786546406061
700,27,0.0053959080693515805
700,28,0.012785354720532013
700,29,0.0022004295863525094
700,30,0.006998885485755344
700,31,0.004779192224200847
700,32,0.009696715719352638
700,33,0.004325820001775387
700,34,0.01775159132309214
700,35,0.003159504958593223
700,36,0.008698462177079758
700,37,0.007954579649605028
700,38,0.010960355974197951
700,39,0.0037856896499306237
700,40,0.00935708122042455
700,41,0.00398374537559117
700,42,0.024807990349273362
700,43,0.014001159020129186
700,44,0.011129222109180192
700,45,0.02123662569562703
700,46,0.010568533347633477
700,47,0.004894983134267264
700,48,0.004172173339836342
700,49,0.0047520376554711155
800,0,0.007939464429026623
800,1,0.004684558039173222
800,2,0.01240256767954979
800,3,0.008577644807954456
800,4,0.005102391514163029
800,5,0.010105769286941277
800,6,0.004491007506869509
800,7,0.0026112829348603024
800,8,0.007976930805769413
800,9,0.005320780228209718
800,10,0.004989961664934025
800,11,0.008819528143179097
800,12,0.020652577274957194
800,13,0.009598645311646148
800,14,0.01291419841349441
800,15,0.010878292653349917
800,16,0.008848435976945358
800,17,0.006804491227670061
800,18,0.004411868296715348
800,19,0.00849687343210108
800,20,0.005105237367932597
800,21,0.006432737996773084
800,22,0.007933612132270885
800,23,0.004653666295609246
800,24,0.004810133911458817
800,25,0.0032872860039191484
800,26,0.015436786489320007
800,27,0.012168287830948456
800,28,0.008298350492029073
800,29,0.0057353134397008666
800,30,0.003344854777032693
800,31,0.00448448693563384
800,32,0.01591243604499406
800,33,0.01309223675015135
800,34,0.009607052980317424
800,35,0.008368379903877678
800,36,0.008891152810677337
800,37,0.005951475448291292
800,38,0.006431332936309422
800,39,0.009175046532611602
800,40,0.00566686045198904
800,41,0.004910193386040015
800,42,0.005858450394875316
800,43,0.011814652817939817
800,44,0.006016931405693598
800,45,0.0019391965825100376
800,46,0.006472359410370335
800,47,0.002223391152551534
800,48,0.005275103641594329
800,49,0.016470897545678116
900,0,0.004818915353680743
900,1,0.004415050888634837
900,2,0.004699068435663497
900,3,0.0036164923187167906
900,4,0.003230881692711782
900,5,0.003249755994656916
900,6,0.0039970917400018475
900,7,0.0070877070695322866
900,8,0.0041482475480945835
900,9,0.0038128728275464703
900,10,0.01264292893384073
900,11,0.008069344267842261
900,12,0.0037980975296357687
900,13,0.0017368312120184855
900,14,0.01149021206316202
900,15,0.007175557450807665
900,16,0.004204524454287308
900,17,0.007594985526977109
900,18,0.009347435948783074
900,19,0.007717594784496824
900,20,0.004300127276040931
900,21,0.004999547972707902
900,22,0.006595983588250965
900,23,0.005420089148952074
900,24,0.006328440022558028
900,25,0.002791555718743894
900,26,0.005155646240378683
900,27,0.006102289627835718
900,28,0.004465602427811677
900,29,0.010202449922835017
900,30,0.006150558908144819
